中間製品数,221,部品数,14, ,構成部品,,,,,,,,,,,,,,部品フラグ
中間製品番号,存在フラグ,長さX,長さY,長さZ
71,1,55.00,204.36,147.93,0,2,0,0,5,6,0,8,9,0,11,12,13,14,0,1,0,0,1,1,0,1,1,0,1,1,1,1
72,1,55.00,189.00,147.93,0,2,3,4,5,0,7,8,0,0,11,0,13,14,0,1,1,1,1,0,1,1,0,0,1,0,1,1
73,1,55.00,206.85,147.93,1,2,0,0,5,6,0,0,9,0,11,12,13,14,1,1,0,0,1,1,0,0,1,0,1,1,1,1
74,1,55.00,202.85,147.93,1,2,0,0,5,0,7,8,9,0,11,0,13,14,1,1,0,0,1,0,1,1,1,0,1,0,1,1
75,1,55.00,206.85,147.10,1,2,0,0,5,0,7,8,0,0,11,12,13,14,1,1,0,0,1,0,1,1,0,0,1,1,1,1
76,1,55.00,206.85,147.93,1,2,0,0,5,6,0,8,9,0,11,0,13,14,1,1,0,0,1,1,0,1,1,0,1,0,1,1
77,1,55.00,202.85,147.93,0,2,3,0,5,0,7,8,0,0,11,12,13,14,0,1,1,0,1,0,1,1,0,0,1,1,1,1
78,1,55.00,206.85,147.10,0,2,0,0,5,6,7,8,0,0,11,12,13,14,0,1,0,0,1,1,1,1,0,0,1,1,1,1
79,1,55.00,206.85,147.93,1,2,0,0,5,6,0,8,0,0,11,12,13,14,1,1,0,0,1,1,0,1,0,0,1,1,1,1
80,1,55.00,204.36,147.93,0,2,3,4,5,0,7,8,0,0,11,12,0,14,0,1,1,1,1,0,1,1,0,0,1,1,0,1
81,1,55.00,202.85,147.10,1,2,0,0,5,6,7,8,0,0,11,0,13,14,1,1,0,0,1,1,1,1,0,0,1,0,1,1
82,1,55.00,202.85,147.93,0,0,3,4,0,6,7,8,9,10,11,0,0,14,0,0,1,1,0,1,1,1,1,1,1,0,0,1
83,1,55.00,206.85,147.10,0,0,3,4,0,6,7,8,9,0,11,12,0,14,0,0,1,1,0,1,1,1,1,0,1,1,0,1
84,1,55.00,208.86,147.10,0,0,3,4,5,6,7,8,0,10,11,0,0,14,0,0,1,1,1,1,1,1,0,1,1,0,0,1
85,1,55.00,200.36,147.93,0,2,0,0,5,6,7,8,9,0,11,0,13,14,0,1,0,0,1,1,1,1,1,0,1,0,1,1
86,1,55.00,204.36,147.10,0,2,3,0,5,0,7,8,9,0,11,0,13,14,0,1,1,0,1,0,1,1,1,0,1,0,1,1
87,1,55.00,204.36,147.93,0,2,3,0,5,6,7,8,0,0,11,0,13,14,0,1,1,0,1,1,1,1,0,0,1,0,1,1
88,1,55.00,202.85,147.10,0,2,0,0,5,6,7,8,9,0,11,12,0,14,0,1,0,0,1,1,1,1,1,0,1,1,0,1
89,1,55.00,202.85,147.10,0,0,3,4,0,6,7,8,0,10,11,12,0,14,0,0,1,1,0,1,1,1,0,1,1,1,0,1
90,1,55.00,202.85,147.93,0,0,3,4,5,6,7,8,0,0,11,12,0,14,0,0,1,1,1,1,1,1,0,0,1,1,0,1
91,1,55.00,206.85,147.10,0,0,3,4,5,6,7,8,9,0,11,0,0,14,0,0,1,1,1,1,1,1,1,0,1,0,0,1
92,1,55.00,200.36,147.93,0,2,3,0,5,0,7,8,9,0,11,12,0,14,0,1,1,0,1,0,1,1,1,0,1,1,0,1
93,1,55.00,204.36,147.10,1,2,3,0,5,0,7,8,0,0,11,0,13,14,1,1,1,0,1,0,1,1,0,0,1,0,1,1
94,1,55.00,204.36,147.93,0,2,3,0,5,6,7,8,9,0,11,0,0,14,0,1,1,0,1,1,1,1,1,0,1,0,0,1
95,1,55.00,202.85,147.10,0,0,3,4,5,0,7,8,9,0,11,12,0,14,0,0,1,1,1,0,1,1,1,0,1,1,0,1
96,1,55.00,200.36,147.10,0,0,3,4,0,6,7,8,9,10,0,12,0,14,0,0,1,1,0,1,1,1,1,1,0,1,0,1
97,1,55.00,200.36,147.93,0,2,3,0,5,6,7,8,0,0,11,12,0,14,0,1,1,0,1,1,1,1,0,0,1,1,0,1
98,1,55.00,204.36,147.10,0,2,3,4,5,6,7,8,0,0,11,0,0,14,0,1,1,1,1,1,1,1,0,0,1,0,0,1
99,1,55.00,206.85,147.93,0,2,3,4,5,0,7,8,9,0,11,0,0,14,0,1,1,1,1,0,1,1,1,0,1,0,0,1
100,1,55.00,208.86,147.10,0,2,0,0,5,0,0,8,9,0,11,12,13,14,0,1,0,0,1,0,0,1,1,0,1,1,1,1
101,1,55.00,200.36,147.93,0,2,0,0,5,6,0,0,9,0,11,12,13,14,0,1,0,0,1,1,0,0,1,0,1,1,1,1
102,1,55.00,204.36,147.10,1,2,0,0,5,0,0,0,9,0,11,12,13,14,1,1,0,0,1,0,0,0,1,0,1,1,1,1
103,1,55.00,204.36,147.93,0,2,0,0,5,6,0,8,0,0,11,12,13,14,0,1,0,0,1,1,0,1,0,0,1,1,1,1
104,1,55.00,189.00,147.10,1,2,0,0,5,0,0,8,0,0,11,12,13,14,1,1,0,0,1,0,0,1,0,0,1,1,1,1
105,1,55.00,189.00,147.93,1,2,0,0,5,0,0,8,9,0,11,0,13,14,1,1,0,0,1,0,0,1,1,0,1,0,1,1
106,1,55.00,202.85,147.93,1,2,0,0,5,6,0,0,0,0,11,12,13,14,1,1,0,0,1,1,0,0,0,0,1,1,1,1
107,1,55.00,206.85,147.10,1,2,0,0,5,6,0,0,9,0,11,0,13,14,1,1,0,0,1,1,0,0,1,0,1,0,1,1
108,1,55.00,206.85,147.93,0,2,0,0,5,0,7,8,0,0,11,12,13,14,0,1,0,0,1,0,1,1,0,0,1,1,1,1
109,1,55.00,204.36,147.93,0,2,0,0,5,6,0,8,9,0,11,0,13,14,0,1,0,0,1,1,0,1,1,0,1,0,1,1
110,1,55.00,202.85,147.10,0,2,0,0,5,0,7,8,9,0,11,0,13,14,0,1,0,0,1,0,1,1,1,0,1,0,1,1
111,1,55.00,202.85,147.93,0,0,3,4,0,6,7,8,0,10,0,12,0,14,0,0,1,1,0,1,1,1,0,1,0,1,0,1
112,1,55.00,206.85,147.10,0,2,0,0,5,6,7,8,0,0,11,0,13,14,0,1,0,0,1,1,1,1,0,0,1,0,1,1
113,1,55.00,202.85,147.10,0,2,0,0,5,6,0,8,9,0,11,12,0,14,0,1,0,0,1,1,0,1,1,0,1,1,0,1
114,1,55.00,202.85,147.93,0,0,3,4,0,6,7,8,9,0,11,0,0,14,0,0,1,1,0,1,1,1,1,0,1,0,0,1
115,1,55.00,206.85,147.10,0,2,3,0,5,0,7,8,9,0,11,0,0,14,0,1,1,0,1,0,1,1,1,0,1,0,0,1
116,1,55.00,200.36,147.93,0,2,0,0,5,0,7,8,9,0,11,12,0,14,0,1,0,0,1,0,1,1,1,0,1,1,0,1
117,1,55.00,204.36,147.10,0,2,3,0,5,0,7,8,0,0,11,0,13,14,0,1,1,0,1,0,1,1,0,0,1,0,1,1
118,1,55.00,204.36,147.93,1,2,0,0,5,0,7,8,0,0,11,0,13,14,1,1,0,0,1,0,1,1,0,0,1,0,1,1
119,1,55.00,202.85,147.10,1,2,0,0,5,6,0,8,0,0,11,0,13,14,1,1,0,0,1,1,0,1,0,0,1,0,1,1
120,1,55.00,206.85,147.93,0,0,3,4,0,0,7,8,9,0,11,12,0,14,0,0,1,1,0,0,1,1,1,0,1,1,0,1
121,1,55.00,200.36,147.10,0,2,0,0,5,6,7,8,0,0,11,12,0,14,0,1,0,0,1,1,1,1,0,0,1,1,0,1
122,1,55.00,200.36,147.93,0,2,3,0,5,0,7,8,0,0,11,12,0,14,0,1,1,0,1,0,1,1,0,0,1,1,0,1
123,1,55.00,204.36,147.10,0,0,3,4,5,0,7,8,0,0,11,12,0,14,0,0,1,1,1,0,1,1,0,0,1,1,0,1
124,1,55.00,184.50,147.93,0,0,3,4,5,0,7,8,9,0,11,0,0,14,0,0,1,1,1,0,1,1,1,0,1,0,0,1
125,1,55.00,202.85,147.10,0,0,3,4,0,6,7,8,0,0,11,12,0,14,0,0,1,1,0,1,1,1,0,0,1,1,0,1
126,1,55.00,200.36,147.10,0,0,3,4,0,6,7,8,9,0,0,12,0,14,0,0,1,1,0,1,1,1,1,0,0,1,0,1
127,1,55.00,200.36,147.93,0,2,0,0,5,6,7,8,9,0,11,0,0,14,0,1,0,0,1,1,1,1,1,0,1,0,0,1
128,1,55.00,204.36,147.10,0,2,3,0,5,6,7,8,0,0,11,0,0,14,0,1,1,0,1,1,1,1,0,0,1,0,0,1
129,1,55.00,200.36,147.10,0,0,3,4,0,6,7,8,0,10,11,0,0,14,0,0,1,1,0,1,1,1,0,1,1,0,0,1
130,1,55.00,202.85,147.93,0,0,3,4,5,6,7,8,0,0,11,0,0,14,0,0,1,1,1,1,1,1,0,0,1,0,0,1
131,1,55.00,206.85,147.10,0,2,3,4,5,0,7,8,0,0,11,0,0,14,0,1,1,1,1,0,1,1,0,0,1,0,0,1
132,1,55.00,206.85,147.93,0,0,3,4,0,6,7,8,9,10,0,0,0,14,0,0,1,1,0,1,1,1,1,1,0,0,0,1
133,1,55.00,200.36,147.10,0,2,0,0,5,0,0,0,9,0,11,12,13,14,0,1,0,0,1,0,0,0,1,0,1,1,1,1
134,1,55.00,200.36,147.93,0,2,0,0,5,0,0,8,0,0,11,12,13,14,0,1,0,0,1,0,0,1,0,0,1,1,1,1
135,1,55.00,204.36,147.10,0,2,0,0,5,0,0,8,9,0,11,0,13,14,0,1,0,0,1,0,0,1,1,0,1,0,1,1
136,1,55.00,189.00,147.10,0,2,0,0,5,6,0,0,9,0,11,0,13,14,0,1,0,0,1,1,0,0,1,0,1,0,1,1
137,1,55.00,202.85,147.93,0,2,0,0,5,6,0,0,0,0,11,12,13,14,0,1,0,0,1,1,0,0,0,0,1,1,1,1
138,1,55.00,202.85,147.10,1,2,0,0,5,0,0,0,9,0,11,0,13,14,1,1,0,0,1,0,0,0,1,0,1,0,1,1
139,1,55.00,202.85,147.93,1,2,0,0,5,6,0,0,0,0,11,0,13,14,1,1,0,0,1,1,0,0,0,0,1,0,1,1
140,1,55.00,206.85,147.10,1,2,0,0,5,0,0,0,0,0,11,12,13,14,1,1,0,0,1,0,0,0,0,0,1,1,1,1
141,1,55.00,200.36,147.93,0,2,0,0,5,0,7,8,0,0,11,0,13,14,0,1,0,0,1,0,1,1,0,0,1,0,1,1
142,1,55.00,204.36,147.10,0,2,0,0,5,6,0,8,0,0,11,0,13,14,0,1,0,0,1,1,0,1,0,0,1,0,1,1
143,1,55.00,204.36,147.93,0,2,0,0,5,6,0,0,9,0,11,12,0,14,0,1,0,0,1,1,0,0,1,0,1,1,0,1
144,1,55.00,202.85,147.10,0,2,0,0,5,0,7,8,0,0,11,12,0,14,0,1,0,0,1,0,1,1,0,0,1,1,0,1
145,1,55.00,202.85,147.10,0,2,0,0,5,0,0,8,9,0,11,12,0,14,0,1,0,0,1,0,0,1,1,0,1,1,0,1
146,1,55.00,200.36,147.10,0,2,0,0,5,6,0,8,0,0,11,12,0,14,0,1,0,0,1,1,0,1,0,0,1,1,0,1
147,1,55.00,200.36,147.93,1,2,0,0,5,0,0,8,0,0,11,0,13,14,1,1,0,0,1,0,0,1,0,0,1,0,1,1
148,1,55.00,204.36,147.10,0,0,3,0,0,6,7,8,9,0,0,12,0,14,0,0,1,0,0,1,1,1,1,0,0,1,0,1
149,1,55.00,206.85,147.10,0,0,3,4,0,0,7,8,0,0,11,12,0,14,0,0,1,1,0,0,1,1,0,0,1,1,0,1
150,1,55.00,206.85,147.93,0,2,0,0,5,6,0,8,9,0,11,0,0,14,0,1,0,0,1,1,0,1,1,0,1,0,0,1
151,1,55.00,200.36,147.10,0,0,3,4,0,6,7,8,0,0,0,12,0,14,0,0,1,1,0,1,1,1,0,0,0,1,0,1
152,1,55.00,180.50,147.93,0,0,3,4,0,0,7,8,9,0,11,0,0,14,0,0,1,1,0,0,1,1,1,0,1,0,0,1
153,1,55.00,184.50,147.10,0,0,3,4,5,0,7,8,0,0,11,0,0,14,0,0,1,1,1,0,1,1,0,0,1,0,0,1
154,1,55.00,184.50,147.93,0,2,0,0,5,0,7,8,9,0,11,0,0,14,0,1,0,0,1,0,1,1,1,0,1,0,0,1
155,1,55.00,184.50,147.93,0,0,3,4,0,0,7,8,9,0,0,12,0,14,0,0,1,1,0,0,1,1,1,0,0,1,0,1
156,1,55.00,200.36,147.10,0,0,3,4,0,6,7,8,0,0,11,0,0,14,0,0,1,1,0,1,1,1,0,0,1,0,0,1
157,1,55.00,204.36,147.93,0,0,3,4,0,6,7,8,0,10,0,0,0,14,0,0,1,1,0,1,1,1,0,1,0,0,0,1
158,1,55.00,202.85,147.10,0,2,3,0,5,0,7,8,0,0,11,0,0,14,0,1,1,0,1,0,1,1,0,0,1,0,0,1
159,1,55.00,202.85,147.93,0,2,0,0,5,6,7,8,0,0,11,0,0,14,0,1,0,0,1,1,1,1,0,0,1,0,0,1
160,1,55.00,206.85,147.10,0,0,3,4,0,6,7,8,9,0,0,0,0,14,0,0,1,1,0,1,1,1,1,0,0,0,0,1
161,1,55.00,202.85,147.10,0,2,0,0,5,0,0,0,0,0,11,12,13,14,0,1,0,0,1,0,0,0,0,0,1,1,1,1
162,1,55.00,200.36,147.10,0,2,0,0,5,0,0,8,0,0,11,0,13,14,0,1,0,0,1,0,0,1,0,0,1,0,1,1
163,1,55.00,202.85,147.93,0,2,0,0,5,0,0,0,9,0,11,0,13,14,0,1,0,0,1,0,0,0,1,0,1,0,1,1
164,1,55.00,202.85,147.10,0,2,0,0,5,0,0,8,0,0,11,12,0,14,0,1,0,0,1,0,0,1,0,0,1,1,0,1
165,1,55.00,200.36,147.10,0,2,0,0,5,6,0,0,9,0,11,0,0,14,0,1,0,0,1,1,0,0,1,0,1,0,0,1
166,1,55.00,200.36,147.93,0,2,0,0,5,6,0,0,0,0,11,0,13,14,0,1,0,0,1,1,0,0,0,0,1,0,1,1
167,1,55.00,204.36,147.10,0,0,3,0,0,0,7,8,9,0,0,12,0,14,0,0,1,0,0,0,1,1,1,0,0,1,0,1
168,1,55.00,184.50,147.93,0,0,0,0,0,6,7,8,9,0,0,12,0,14,0,0,0,0,0,1,1,1,1,0,0,1,0,1
169,1,55.00,200.36,147.10,0,0,3,0,0,6,7,8,0,0,0,12,0,14,0,0,1,0,0,1,1,1,0,0,0,1,0,1
170,1,55.00,206.85,147.10,0,2,0,0,5,0,7,8,0,0,11,0,0,14,0,1,0,0,1,0,1,1,0,0,1,0,0,1
171,1,55.00,204.36,147.93,0,0,0,0,5,6,0,0,9,0,11,12,0,14,0,0,0,0,1,1,0,0,1,0,1,1,0,1
172,1,55.00,180.50,147.10,1,2,0,0,5,0,0,0,0,0,11,0,13,14,1,1,0,0,1,0,0,0,0,0,1,0,1,1
173,1,55.00,180.50,147.93,0,2,0,0,5,0,0,0,9,0,11,12,0,14,0,1,0,0,1,0,0,0,1,0,1,1,0,1
174,1,55.00,184.50,147.10,0,2,0,0,5,6,0,0,0,0,11,12,0,14,0,1,0,0,1,1,0,0,0,0,1,1,0,1
175,1,55.00,180.50,147.93,0,2,0,0,5,0,0,8,9,0,11,0,0,14,0,1,0,0,1,0,0,1,1,0,1,0,0,1
176,1,55.00,184.50,147.10,0,0,3,4,0,0,7,8,0,0,11,0,0,14,0,0,1,1,0,0,1,1,0,0,1,0,0,1
177,1,55.00,184.50,147.93,0,0,3,4,0,0,7,8,0,0,0,12,0,14,0,0,1,1,0,0,1,1,0,0,0,1,0,1
178,1,55.00,200.36,147.93,0,2,0,0,5,6,0,8,0,0,11,0,0,14,0,1,0,0,1,1,0,1,0,0,1,0,0,1
179,1,55.00,204.36,147.10,0,0,3,4,0,6,7,8,0,0,0,0,0,14,0,0,1,1,0,1,1,1,0,0,0,0,0,1
180,1,55.00,204.36,147.93,0,0,3,0,0,6,7,8,9,0,0,0,0,14,0,0,1,0,0,1,1,1,1,0,0,0,0,1
181,1,55.00,202.85,147.10,0,0,3,4,0,0,7,8,9,0,0,0,0,14,0,0,1,1,0,0,1,1,1,0,0,0,0,1
182,1,55.00,202.85,147.10,0,2,0,0,5,0,0,0,0,0,11,0,13,14,0,1,0,0,1,0,0,0,0,0,1,0,1,1
183,1,55.00,204.36,147.93,0,0,0,0,0,6,0,0,9,0,11,12,0,14,0,0,0,0,0,1,0,0,1,0,1,1,0,1
184,1,55.00,184.50,147.93,0,2,0,0,5,0,0,0,0,0,11,12,0,14,0,1,0,0,1,0,0,0,0,0,1,1,0,1
185,1,55.00,200.36,147.10,0,0,0,0,0,6,0,8,9,0,0,12,0,14,0,0,0,0,0,1,0,1,1,0,0,1,0,1
186,1,55.00,180.50,147.93,0,0,0,0,0,0,7,8,9,0,0,12,0,14,0,0,0,0,0,0,1,1,1,0,0,1,0,1
187,1,55.00,184.50,147.10,0,0,0,0,5,0,0,0,9,0,11,12,0,14,0,0,0,0,1,0,0,0,1,0,1,1,0,1
188,1,55.00,184.50,147.93,0,0,0,0,5,6,0,0,0,0,11,12,0,14,0,0,0,0,1,1,0,0,0,0,1,1,0,1
189,1,55.00,200.36,147.93,0,0,0,0,0,6,7,8,0,0,0,12,0,14,0,0,0,0,0,1,1,1,0,0,0,1,0,1
190,1,55.00,204.36,147.10,0,0,3,0,0,0,7,8,0,0,0,12,0,14,0,0,1,0,0,0,1,1,0,0,0,1,0,1
191,1,55.00,204.36,147.93,0,0,0,0,5,6,0,0,9,0,11,0,0,14,0,0,0,0,1,1,0,0,1,0,1,0,0,1
192,1,55.00,180.50,147.10,0,2,0,0,5,0,0,0,9,0,11,0,0,14,0,1,0,0,1,0,0,0,1,0,1,0,0,1
193,1,55.00,180.50,147.10,0,2,0,0,5,0,0,8,0,0,11,0,0,14,0,1,0,0,1,0,0,1,0,0,1,0,0,1
194,1,55.00,180.50,147.93,0,2,0,0,5,6,0,0,0,0,11,0,0,14,0,1,0,0,1,1,0,0,0,0,1,0,0,1
195,1,55.00,184.50,147.10,0,0,3,0,0,6,7,8,0,0,0,0,0,14,0,0,1,0,0,1,1,1,0,0,0,0,0,1
196,1,55.00,200.36,147.10,0,0,0,0,0,6,7,8,9,0,0,0,0,14,0,0,0,0,0,1,1,1,1,0,0,0,0,1
197,1,55.00,200.36,147.93,0,0,3,0,0,0,7,8,9,0,0,0,0,14,0,0,1,0,0,0,1,1,1,0,0,0,0,1
198,1,55.00,204.36,147.10,0,0,3,4,0,0,7,8,0,0,0,0,0,14,0,0,1,1,0,0,1,1,0,0,0,0,0,1
199,1,41.00,73.85,92.50,1,2,0,0,5,0,0,0,0,0,11,0,13,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
200,1,41.00,73.85,92.50,0,0,0,0,0,0,0,0,9,0,11,12,0,14,0,0,0,0,0,0,0,0,1,0,1,1,0,1
201,1,55.00,200.36,147.93,0,0,0,0,5,0,0,0,0,0,11,12,0,14,0,0,0,0,1,0,0,0,0,0,1,1,0,1
202,1,55.00,204.36,147.10,0,0,0,0,0,6,0,0,0,0,11,12,0,14,0,0,0,0,0,1,0,0,0,0,1,1,0,1
203,1,55.00,204.36,147.93,0,0,0,0,0,0,7,8,0,0,0,12,0,14,0,0,0,0,0,0,1,1,0,0,0,1,0,1
204,1,55.00,180.50,147.93,0,0,0,0,0,6,0,0,9,0,0,12,0,14,0,0,0,0,0,1,0,0,1,0,0,1,0,1
205,1,55.00,184.50,147.10,0,0,0,0,0,6,0,0,9,0,11,0,0,14,0,0,0,0,0,1,0,0,1,0,1,0,0,1
